mae,rmse,mape,ENCODED_MCT,train_points,eval_points
0.030877506274229066,0.04162881361071609,4.117000836563875,730914BE0E,21,3
0.03665073410547595,0.04029447618015347,14.66029364219038,7439039EF1,21,3
0.11616277861256807,0.12882574944008507,26.977382367682768,75296C3F60,21,3
0.05496250113626929,0.08597754143213739,7.194776119053546,75E1602760,13,3
0.17186786729433087,0.17201311770849448,68.74714691773235,770A25491E,14,3
0.03246964654349427,0.03578472238715851,5.569407640393528,770CC873E4,21,3
0.23459959239558173,0.2588618898413641,179.39954692792935,77B5670808,21,3
0.040303003296370044,0.04530065058020147,8.269461802321528,77DBEC55AD,21,3
0.04100814874470138,0.04109356158198792,7.03398777782185,7829A485F0,21,3
0.00019542867103836126,0.00020272117164126132,0.0781714684153445,79892ACBB1,21,3
0.06118138413708992,0.06719974749895098,10.494233985778717,79DB6DBBB4,21,3
0.01347472064852732,0.015166381811213723,3.2313478773446813,79EBBF0E89,20,3
0.06375463703796685,0.07052369977431402,15.288881783685095,79F7BABD3E,21,3
0.08752652917092381,0.09891567958111583,99.25347123043134,7A29E2FB9F,21,3
0.05048772315688066,0.052733475381426476,8.659986819362036,7AFF6C86CE,21,3
0.15117314393380346,0.17774218813108092,59.43959023646356,7B038FEF47,21,3
0.055862095337705024,0.09655315172788592,13.414956434339533,7D812F3CC3,21,3
3.451819811465621e-08,3.460489182384304e-08,5.920788698911872e-06,7E1DD52BF1,15,3
0.07626203361853134,0.08202222283019359,9.20598793221149,7E63F9E0CF,14,3
0.000714174609799075,0.0010402805023384339,0.17126489443622905,7E78A7C976,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,80012F987D,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,809BEAA13A,21,3
0.03324909024131332,0.04384577662644695,3.625854988147582,80E637212D,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,8177FA0EF1,21,3
0.1113680595050948,0.13619337144550517,14.855448593712909,81A9553F88,21,3
0.02026242284074146,0.021030253017495084,2.701656378765528,81C425F47D,13,3
0.011515509653908093,0.012867132633611767,2.76151310645278,82090124F0,21,3
0.08876859393936543,0.0982322686304602,15.226173917558391,831DD29FAB,21,3
0.023892492752308304,0.027734148936764385,28.786135846154583,842D25724F,21,3
0.15641146308388032,0.1897201003459581,26.932877611403427,8532D4C362,20,3
0.016635761982655928,0.020422418689886625,3.989391362747225,86129404BB,21,3
0.02019283161504352,0.023927588609463195,2.692377548672469,869C372EFC,21,3
0.10995232052288643,0.11034282534699086,43.98092820915458,895BBD5C5B,17,3
0.02277074616109816,0.033187330158223984,3.9057883638247284,89D3C820E9,21,3
0.03347254203034056,0.038546055193667036,5.741430879989804,89F36844AE,21,3
0.01913667190127492,0.022482932363843956,3.2824480105102776,8A5378CE22,21,3
0.06847059963786473,0.07984308127425992,27.38823985514589,8B23667254,21,3
